Title,Price,Product URL,Image URL
Mamaearth Rice Face Wash 100ml,Rs. 207,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-rice-face-wash-with-rice-water--niacinamide-for-glass-skin---100ml/18277408/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18277408/2024/9/24/90d7e512-adf5-4e85-96f7-735b15b8e4af1727158533186-Mamaearth-Rice-Face-Wash-with-Rice-Water--Niacinamide-for-Gl-1.jpg"
The Derma co. Sali-Cinamide Face Wash,Rs. 359,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-sali-cinamide-anti-acne-face-wash---150ml/30024588/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30024588/2024/12/18/86fdd39c-7c44-4388-8572-57252f5071031734523183438-The-Derma-co-Sali-Cinamide-Anti-Acne-Face-Wash---150ml-95817-1.jpg"
The Derma co. Creamy Cleanser,Rs. 199,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-creamy-cleanser/15537112/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15537112/2025/1/4/321fad17-962c-44ad-8dd9-212d3d3627501735965456510-The-Derma-co-Creamy-Cleanser-6041735965456340-1.jpg"
Ponds Hydra Light Gel Face Wash,Rs. 134,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-hydra-light-hyaluronic-acid-hydrating-gel-face-wash---100g/24822096/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24822096/2023/9/28/db902acd-fbd4-4173-a0d8-6c7c561863d11695883297769FaceWashandCleanserPondsWomen1.jpg"
The Derma co. 1% Kojic Acid Face Wash,Rs. 359,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-1-kojic-acid-face-wash-reduces-dark-spots-pigmentation--blemishes-150ml/30024587/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30024587/2025/1/4/4888124f-dd1b-4d5f-b0f9-3ddabffd7b371735965366599-The-Derma-co-1-Kojic-Acid-Face-Wash-With-Niacinamide---150ml-1.jpg"
The Derma co. Pore Minimizing Clay Daily Face Wash With 1% Niacinamide & 2% PHA,Rs. 279,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-pore-minimizing-clay-daily-face-wash-with-1-niacinamide--2-pha-100ml/17428390/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17428390/2024/12/18/2994ac49-882a-49fa-98c5-53f349c381da1734523169508-The-Derma-co-Pore-Minimizing-Clay-Daily-Face-Wash-with-1-Nia-1.jpg"
The Derma co. Peroxide Gel Face Wash -100 ml,Rs. 239,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-25-benzoyl-peroxide-gel-face-wash---100-ml/33446455/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/3/njzX2hmr_c9c4ad714aff4225bd663aa4b410e115.jpg"
The Derma co. Snail Peptide 96 Face Wash,Rs. 209,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-snail-peptide-96-hydrating-face-wash---80ml/30024589/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30024589/2025/1/4/cec6e121-4bc1-4bcd-beda-39e86a4d25d41735965677324-The-Derma-co-Snail-Peptide-96-Hydrating-Face-Wash---80ml-131-1.jpg"
Mamaearth Ubtan Natural Face Wash 100ml,Rs. 207,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-ubtan-natural-face-wash-with-turmeric--saffron-for-tan-removal---100ml/11081560/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11081560/2024/7/16/931465c9-eec9-41bd-a49d-1f3c2b8f0acc1721106915936-Mamaearth-Ubtan-Natural-Face-Wash-With-Turmeric--Saffron-For-12.jpg"
The Derma co. 2% Vitamin C Daily Face Wash,Rs. 199,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-2-vitamin-c--rosehip--orange-peel-extract-gel-daily-face-wash---80-ml/24205196/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24205196/2025/1/4/7d5ed495-61b5-484f-ad55-f6c2a97f13801735965405206-The-Derma-co-2-Vitamin-C--Rosehip--Orange-Peel-Extract-Gel-D-1.jpg"
The Derma co. AHA-BHA Foaming Cleanser,Rs. 279,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-3-aha-bha-foaming-face-wash/15537116/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15537116/2024/12/18/d84c7d71-7ea9-4bfa-9f33-1e3bb5ad82561734523159122-The-Derma-co-3-AHA-BHA-Foaming-Face-Wash-9571734523158843-1.jpg"
The Derma co. 5% Cica-Glow Daily Face Wash,Rs. 261,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-5-cica-glow-daily-face-wash-with-tranexamic-acid--licorice-extract-100-ml/17755834/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17755834/2025/1/4/e45df496-ae72-414a-be26-407284971a031735965339274-The-Derma-co-5-Cica-Glow-Daily-Face-Wash-with-Tranexamic-Aci-1.jpg"
The Derma co. Tran-Zelaic Face Wash - 80 ml,Rs. 199,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-tran-zelaic-pigmentation-corrector-face-wash---80-ml/31408991/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31408991/2025/1/4/df7b31bd-a4aa-4ec5-8946-15fce8591a451735965667458-The-Derma-co-Tran-Zelaic-Pigmentation-Corrector-Face-Wash----1.jpg"
Nivea Derma Skin Clear Washgel-150ml,Rs. 194,https://www.myntra.com/face-wash-and-cleanser/nivea/nivea-derma-skin-clear-wash-gel-with-salicylic-acid--niacinamide---150-ml/30159099/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30159099/2024/7/11/7dee3e5d-e6b7-4014-94ea-ae33c8e1dc3a1720687400400NiveaDermaSkinClearWashGelwithSalicylicAcidNiacinamide-150ml1.jpg"
The Derma co. Anti-Pollution Face Wash,Rs. 359,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-dr-v-skin-renew-peptide-anti-pollution-face-wash---100ml/28931960/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28931960/2024/10/17/dff9499d-6843-43b0-8d27-2faa73ddbed81729154485047-The-Derma-co-Dr-V-Skin-Renew-Peptide-Anti-Pollution-Face-Was-1.jpg"
The Derma co. Oil-Free Daily Face Wash 100 ml,Rs. 220,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-oil-free-daily-face-wash-with-hyaluronic--glycolic-acid---100-ml/18592874/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18592874/2024/12/18/fcfd1839-c4b1-4097-894b-08d766aa20601734523173444-The-Derma-co-Oil-Free-Daily-Face-Wash-with-Hyaluronic--Glyco-1.jpg"
Plum Simply Bright Face Wash,Rs. 239,https://www.myntra.com/face-wash-and-cleanser/plum/plum-simply-bright-2-niacinamide-face-wash-with-rice-water-100ml/30486875/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30486875/2024/9/14/5dc531b9-bf58-4532-bb9a-3dbd474a4d371726292323147-Plum-Simply-Bright-2-Niacinamide-Face-Wash-With-Rice-Water-1-11.jpg"
The Derma co. Face Wash - 100 ml,Rs. 279,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-3-niacinamide-foaming-face-wash-for-acne-marks---100-ml/16052322/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16052322/2022/7/18/896311e1-9bf2-44ec-a393-f10a9f5a30571658122036501-The-Derma-co-3-Niacinamide-Foaming-Face-Wash-for-Acne-Marks--1.jpg"
The Derma co. Nia-Ceramide Face Wash- 80 ml,Rs. 199,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-nia-ceramide-barrier-repair-face-wash---80-ml/31408990/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31408990/2025/1/4/893eddc6-5db0-48ec-8b4a-da70b829bf6e1735965384068-The-Derma-co-Nia-Ceramide-Barrier-Repair-Face-Wash---80-ml-2-1.jpg"
Mamaearth ,Rs. 319,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-mulatni-mitti-oil-balance-face-wash-for-oil-control--acne-prone-skin---150-ml/32644068/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/5/BEwUUVR4_638ca06872eb401f8d818f3fde68d682.jpg"
The Derma co. 2-Pcs Sali-Cinamide Face Wash,Rs. 673,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-set-of-2-sali-cinamide-anti-acne-face-wash---150ml-each/30934033/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30934033/2024/12/18/197d7b8f-564c-4325-a0f3-2a936197513c1734523190153-The-Derma-co-Set-of-2-Sali-Cinamide-Anti-Acne-Face-Wash---15-1.jpg"
The Derma co. Set of 2 Kojic Acid Face Wash,Rs. 673,https://www.myntra.com/face-wash-and-cleanser/the+derma+co./the-derma-co-set-of-2-1-kojic-acid-face-wash-with-niacinamide---150ml-each/30934031/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/11/lyxjSoYg_35949390772d4fcabcd8cef1e614ae02.jpg"
Mamaearth Ubtan Face Wash 150ml,Rs. 262,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-ubtan-natural-face-wash-with-turmeric--saffron-for-tan-removal---150ml/18742046/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18742046/2022/6/15/99f1a676-1b66-4de8-8889-e8b27d839f811655291256463FaceWashandCleanser1.jpg"
The Derma co. Pore Minimizing Skincare Combo,Rs. 598,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-pore-minimizing-clay-daily-face-wash-100ml--spf-50-priming-sunscreen-50g/30368509/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30368509/2024/7/25/ba56e4e5-4422-4852-97ce-1e95441d93561721904410932-The-Derma-co-Pore-Minimizing-Clay-Daily-Face-Wash-100ml--SPF-1.jpg"
