Product URL,Title,Price,Image URL
https://www.flipkart.com/cetaphil-bright-healthy-radiance-day-protection-cream/p/itmb41f5dca40513?pid=MSCGYQPRXS37B9HQ&lid=LSTMSCGYQPRXS37B9HQ9DBVIO&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=6ed79fb2-5c0e-42e3-b242-2875fe734b15.MSCGYQPRXS37B9HQ.SEARCH&ppt=None&ppn=None&ssid=blw6th6h5c0000001744465346395&qH=acc9cfaf85944a73,Cetaphil Bright Healthy Radiance Day Protection Cream  (50 ml),"₹1,055",https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/v/u/q/-original-imagskrymuh9gfa7.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-1-salicylic-acid-daily-exfoliating-body-serum-lotion-rough-bumpy-skin/p/itm2eae4f322c0aa?pid=MSCGHPY2KXCQCVGY&lid=LSTMSCGHPY2KXCQCVGYLIG1YQ&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=search-autosuggest&iid=6ed79fb2-5c0e-42e3-b242-2875fe734b15.MSCGHPY2KXCQCVGY.SEARCH&ppt=sp&ppn=sp&ssid=blw6th6h5c0000001744465346395&qH=acc9cfaf85944a73,The Derma Co 1% Salicylic Acid Daily Exfoliating Body Serum Lotion For Rough & Bumpy Skin  (250 ml),₹319,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/v/f/u/250-1-salicylic-acid-daily-exfoliating-body-serum-lotion-for-original-imaha4zkfq9yzz4n.jpeg?q=70&crop=false
https://www.flipkart.com/minimalist-0-3-ceramide-barrier-repair-moisturizing-cream-dry-skin-bisabolol/p/itm0ee2d7144685d?pid=MSCGA3BHGVCPY8G7&lid=LSTMSCGA3BHGVCPY8G7N7QOKM&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=search-autosuggest&iid=6ed79fb2-5c0e-42e3-b242-2875fe734b15.MSCGA3BHGVCPY8G7.SEARCH&ppt=sp&ppn=sp&ssid=blw6th6h5c0000001744465346395&qH=acc9cfaf85944a73,Minimalist 0.3% Ceramide Barrier Repair Moisturizing Cream for Dry Skin with Bisabolol  (50 g),₹569,https://rukminim2.flixcart.com/image/416/416/kyuge4w0/moisturizer-cream/n/n/s/30-0-3-ceramide-barrier-repair-moisturizing-cream-for-dry-skin-original-imagayy6suetvqaq.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-watermelon-dew-strobe-cream-skin-radiance-moisturizer-highlighter-face/p/itm19eeaaca5dc30?pid=MSCH3FMXJEGQYHWN&lid=LSTMSCH3FMXJEGQYHWNFP9G21&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=search-autosuggest&iid=6ed79fb2-5c0e-42e3-b242-2875fe734b15.MSCH3FMXJEGQYHWN.SEARCH&ppt=sp&ppn=sp&ssid=blw6th6h5c0000001744465346395&qH=acc9cfaf85944a73,Dot & Key Watermelon Dew Strobe Cream for Skin Radiance Moisturizer & Highlighter for Face  (30 ml),₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/p/d/g/-original-imah4znsvmmdhtj3.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-vitamin-c-e-strobe-cream-skin-radiance-moisturizer-highlighter-face/p/itm9dc3e7acb8457?pid=MSCH3FM6YHYTVNBC&lid=LSTMSCH3FM6YHYTVNBC0BWQXW&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=search-autosuggest&iid=6ed79fb2-5c0e-42e3-b242-2875fe734b15.MSCH3FM6YHYTVNBC.SEARCH&ppt=sp&ppn=sp&ssid=blw6th6h5c0000001744465346395&qH=acc9cfaf85944a73,Dot & Key Vitamin C+E Strobe Cream for Skin Radiance Moisturizer & Highlighter for Face  (30 ml),₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/w/v/a/-original-imah4zns38hsavfk.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-watermelon-cooling-icy-gel-moisturizer-instantly-cools-skin-with-hyaluronic/p/itmeb7dba5eb5466?pid=MSCH9H9BYGHZNKGB&lid=LSTMSCH9H9BYGHZNKGBI5VTPY&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_40&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCH9H9BYGHZNKGB.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Watermelon Cooling Icy Gel Moisturizer,Instantly Cools Skin,With Hyaluronic  (60 ml)",₹436,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/i/4/w/60-watermelon-cooling-icy-gel-moisturizer-instantly-cools-skin-original-imaha6d3mbgzz2bu.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-moisturising-cream-dry-normal-sensitive-skin/p/itmdfb95bd18bd3d?pid=MSCFXZFZHCZJX57Q&lid=LSTMSCFXZFZHCZJX57QUYOUJS&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_39&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCFXZFZHCZJX57Q.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Cetaphil Moisturising cream, dry to normal sensitive skin  (250 g)","₹1,169",https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/r/f/c/-original-imagq43ggj2tk9cb.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-5-nia-ceramide-daily-hydrating-moisturizer-niacinamide-2-ceramide/p/itm900a77c1c0edd?pid=MSCH4U6CDVMSSWJ4&lid=LSTMSCH4U6CDVMSSWJ447HPWB&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_38&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCH4U6CDVMSSWJ4.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"The Derma Co 5% Nia-Ceramide Daily Hydrating Moisturizer | 5% Niacinamide, 2% Ceramide  (100 g)",₹359,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/8/h/2/100-5-nia-ceramide-daily-hydrating-moisturizer-5-niacinamide-2-original-imah7nfyyzgsh4k3.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-1-kojic-acid-daily-glow-body-serum-lotion-skin-radiance/p/itm1f77a8b229b2a?pid=MSCGHPXFWTTXSGFB&lid=LSTMSCGHPXFWTTXSGFBURILP5&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_37&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGHPXFWTTXSGFB.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 1% Kojic Acid Daily Glow Body Serum Lotion For Skin Radiance  (250 ml),₹358,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/t/y/w/250-1-kojic-acid-daily-glow-body-serum-lotion-for-skin-radiance-original-imaha4zkrs4gqw8g.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-strawberry-dew-strobe-cream-skin-radiance-moisturizer-highlighter-face/p/itmc1b79d9220e05?pid=MSCGWYAUJ4T9RX4Q&lid=LSTMSCGWYAUJ4T9RX4QNBRNAB&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_36&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGWYAUJ4T9RX4Q.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Strawberry Dew Strobe Cream for Skin Radiance Moisturizer & Highlighter for Face  (60 ml),₹500,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/n/o/o/30-strawberry-dew-in-the-spotlight-strobe-cream-dot-key-cream-original-imagtdpryaqeg9uh.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-pomegranate-multi-peptide-anti-ageing-moisturizer-spf-30-reduces-wrinkles/p/itme30c257e6d82e?pid=MSCGHJP7BTFCVHCB&lid=LSTMSCGHJP7BTFCVHCBKEU3NA&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_35&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGHJP7BTFCVHCB.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Pomegranate + Multi-Peptide Anti Ageing Moisturizer SPF 30 | Reduces Wrinkles  (60 ml),₹426,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/k/y/o/60-pomegranate-multi-peptide-anti-ageing-moisturizer-spf-30-original-imagpzdqzqkvfnzn.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-1-kojic-arbutin-night-repair-face-serum-gel-dark-spots-pigmentation/p/itmfbfd0f6d0ccf6?pid=MSCGFD6AAHRMKKGG&lid=LSTMSCGFD6AAHRMKKGGZKDFRU&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_34&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGFD6AAHRMKKGG.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 1% Kojic + Arbutin Night Repair Face Serum-Gel for Dark Spots & Pigmentation  (50 g),₹479,https://rukminim2.flixcart.com/image/416/416/l4hcx3k0/moisturizer-cream/w/t/y/50-1-kojic-arbutin-night-repair-face-serum-gel-for-dark-spots-original-imagfd6ayrsnhpus.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-ceramides-moisturizer-pack-2-for-intense-moisturizing-probiotics/p/itmb032b2ea946a6?pid=MSCGWYAHFY7QFHZZ&lid=LSTMSCGWYAHFY7QFHZZN7QSVF&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_33&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGWYAHFY7QFHZZ.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Ceramides Moisturizer Pack of 2,for Intense Moisturizing With Probiotics  (200 g)",₹632,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/s/b/m/-original-imahycxzhzsrsmun.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-ceramide-ha-intense-face-dry-skin-moisturiser/p/itm08c7763a7ea96?pid=MSCG3GURGFAHGV8H&lid=LSTMSCG3GURGFAHGV8HLB2LDE&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_32&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCG3GURGFAHGV8H.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"The Derma Co Ceramide + HA Intense for Face, Dry Skin Moisturiser  (25 g)",₹147,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/y/s/a/25-ceramide-ha-intense-for-face-dry-skin-moisturiser-the-derma-original-imaha4zkfap7zfmd.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-skin-renew-barrier-repair-peptide-moisturizer-vitamin-c/p/itmc84a0319409cf?pid=MSCGZV85GGQSXYJU&lid=LSTMSCGZV85GGQSXYJU48IXO6&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_31&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGZV85GGQSXYJU.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co Skin Renew Barrier Repair Peptide Moisturizer with Peptide & Vitamin C  (50 ml),₹399,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/r/s/d/50-skin-renew-barrier-repair-peptide-moisturizer-with-peptide-original-imagzv84zyfkrzzw.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-watermelon-superglow-matte-oil-free-moisturizer-controls-excess/p/itm2867a9271a50c?pid=MSCG9ABGETXGABUF&lid=LSTMSCG9ABGETXGABUFL0UEOF&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_30&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCG9ABGETXGABUF.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Watermelon Superglow Matte Oil Free Moisturizer,Controls Excess Oil  (60 ml)",₹426,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/d/4/m/60-watermelon-superglow-matte-oil-free-moisturizer-controls-original-imah7p6xdfuvggtb.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-5-nia-ceramide-deep-moisturizing-cream-niacinamide-1-ceramide/p/itm60e061e8a5568?pid=MSCH4QPZF255RBKZ&lid=LSTMSCH4QPZF255RBKZNIIWRU&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_29&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCH4QPZF255RBKZ.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 5% Nia-Ceramide Deep Moisturizing Cream | 5% Niacinamide & 1% Ceramide  (100 g),₹359,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/7/0/0/100-5-nia-ceramide-deep-moisturizing-cream-5-niacinamide-1-original-imah7zya5pfmzgjt.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-5-propylene-oil-free-moisturizer-glycol-hyaluronic-acid/p/itme1f3ca2e8a518?pid=MSCGWZZHNNGZFBAX&lid=LSTMSCGWZZHNNGZFBAXSHFYTR&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_28&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGWZZHNNGZFBAX.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 5% Propylene Oil Free Moisturizer with Propylene Glycol & Hyaluronic Acid  (100 g),₹263,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/c/y/e/100-5-propylene-oil-free-moisturizer-with-propylene-glycol-original-imah3pyzsscynjyk.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-retinol-ceramide-night-repair-cream-with-hyaluronic-smooths-wrinkles-fine-lines/p/itm7febfe2659f77?pid=MSCGGBVV8CNZ7EVT&lid=LSTMSCGGBVV8CNZ7EVT7IDYLO&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_27&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGGBVV8CNZ7EVT.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Retinol+Ceramide Night Repair Cream,with Hyaluronic Smooths Wrinkles Fine Lines  (15 ml)",₹207,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/b/6/d/15-night-reset-retinol-ceramide-sleep-treatment-cream-dot-key-original-imaggbz3cywrgjbn.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-strawberry-dew-strobe-cream-skin-moisturizer-highlighter-face/p/itmf76443ceeb50f?pid=MSCGSPAH2XX5KSYD&lid=LSTMSCGSPAH2XX5KSYDR4OJYN&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_26&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGSPAH2XX5KSYD.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Strawberry Dew Strobe Cream For Skin Moisturizer & Highlighter For Face  (30 ml),₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/v/k/r/30-strawberry-dew-strobe-cream-for-skin-radiance-moisturizer-original-imah3fmyqaznteuf.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-baby-daily-lotion/p/itmfdpf2grgyeegh?pid=MSCERUWGU7ZJ8NGR&lid=LSTMSCERUWGU7ZJ8NGRVRM62T&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_25&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCERUWGU7ZJ8NGR.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil Baby Daily Lotion  (400 ml),₹870,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/m/d/u/-original-imah2e7zvqawh4nw.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-cica-calming-skin-renewing-night-gel-moisturizer-fights-dark-spots-acne/p/itmadd62f05d9c14?pid=MSCGFGTXMQAFJWC4&lid=LSTMSCGFGTXMQAFJWC4AU8OVL&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGFGTXMQAFJWC4.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Cica Calming Skin Renewing Night Gel Moisturizer, Fights Dark Spots & Acne  (25)",₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/c/x/z/-original-imahycxyrssg6hrh.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-moisturising-cream/p/itme929gzfzuxxzh?pid=MSCE929GZS3FHCH4&lid=LSTMSCE929GZS3FHCH43FGS7D&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCE929GZS3FHCH4.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil MOISTURISING CREAM  (80 g),₹553,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/a/i/j/-original-imagq43j4fgzfjnf.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-oil-free-daily-face-moisturizer-hyaluronic-acid-ceramides-multivitamins/p/itmcd75262b485ac?pid=MSCGFD9UTBEDENPY&lid=LSTMSCGFD9UTBEDENPYHHU5ZI&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGFD9UTBEDENPY.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"The Derma Co Oil-Free Daily Face Moisturizer With Hyaluronic Acid, Ceramides & Multivitamins  (100 g)",₹279,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/i/u/k/-original-imagpuw9j7sub8bc.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-pore-minimizing-daily-face-moisturizer-3-niacinamide-pha-p-refinyl/p/itm36061a91a6d9c?pid=MSCGCNF6HYZ8RAMP&lid=LSTMSCGCNF6HYZ8RAMPV8U4P0&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGCNF6HYZ8RAMP.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co Pore Minimizing Daily Face Moisturizer with 3% Niacinamide 3% PHA and p-REFINYL  (50 g),₹279,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/7/j/j/-original-imagpuw9e5fymw88.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-barrier-repair-hyaluronic-body-lotion-dry-flaky-skin-restores-softness/p/itm9e6c77eb63481?pid=MSCGSW437FFGCCGW&lid=LSTMSCGSW437FFGCCGWIZQR5A&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGSW437FFGCCGW.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Barrier Repair Hyaluronic Body Lotion for Dry & Flaky Skin, Restores Softness  (250 ml)",₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/s/b/z/250-barrier-repair-hyaluronic-body-lotion-for-dry-flaky-skin-original-imagt79qghbyafuy.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-3-vitamin-e-face-moisturizer-lactic-acid-dry-flaky-skin/p/itm061bf3bbb93a8?pid=MSCG5MAWSW6JYJR8&lid=LSTMSCG5MAWSW6JYJR8FHMLXH&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCG5MAWSW6JYJR8.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 3% Vitamin E Face Moisturizer With Vitamin E & Lactic Acid For Dry & Flaky Skin  (100 g),₹279,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/d/y/g/-original-imagpuw9fcajydxc.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-ceramides-moisturizer-hyaluronic-moisturizing-skin-strengthening/p/itm2eee645cafffc?pid=MSCHF5XMFRMTCYGU&lid=LSTMSCHF5XMFRMTCYGUX6B3G6&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCHF5XMFRMTCYGU.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Ceramides Moisturizer with Hyaluronic for Moisturizing and Skin Strengthening  (175 g),₹498,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/p/a/o/175-ceramides-moisturizer-with-hyaluronic-for-moisturizing-and-original-imahazxmhdts6mjf.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-moisturising-lotion-all-skin/p/itm211fedce29398?pid=MSCFVH9ZVSWZWDW3&lid=LSTMSCFVH9ZVSWZWDW3ERQH0D&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCFVH9ZVSWZWDW3.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil Moisturising Lotion For All Skin  (100 ml),₹478,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/v/l/7/-original-imagq43jrjchfgch.jpeg?q=70&crop=false
