Amazon Title,Amazon Price,Amazon URL,Amazon Image,Flipkart Title,Flipkart Price,Flipkart URL,Flipkart Image
"Boult Drift+ Smart Watch 1.85''HD Screen, Bluetooth Calling, IP68, 500 Nits Brightness,150+ Watchfaces, AI Voice Assistant, SpO2 Monitoring, 100+ Sports Mode Smartwatch (Peach Fuzz)","₹1,199.",https://www.amazon.in/Boult-Drift-Brightness-Watchfaces-Monitoring/dp/B0DM5HBCDV/ref=sr_1_19?dib=eyJ2IjoiMSJ9.yG2TYCkbfiXs-junV2JZjUyQqlLAdu7mWA70JC8RcXjVBMPTZ7PRwUdvVw6hyTChPMNIpM45H3OAaBmvTcH7L8WgssHZ23zdxn0hr1T3NM9WtUbe0nOqD4b_lg28t9QuEGtW-5DQ00N_Zx7lInLQCHa8D-wS7fwK40FWfHXrYxvcpQK-4Z5bdCEWCee3ocsIJMIeIPzUXN9MMjvUC1V-7-SQEn3BDMyWtGS5lu6n2Gk.ZGk2RHmIkNozLgPZyDqQOQBkSITCv-S0T6pR8YhdNW0&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386189&sr=8-19&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41s62f3liZL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)","₹1,199",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itm9aab07df7f268?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&spotlightTagId=default_BestsellerId_ajy%2Fbuh&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JA69PG4TF.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/e/e/p/-original-imah8mtwtmmxa47x.jpeg?q=70&crop=false
"Boult Drift+ Smart Watch 1.85''HD Screen, Bluetooth Calling, IP68, 500 Nits Brightness,150+ Watchfaces, AI Voice Assistant, SpO2 Monitoring, 100+ Sports Mode Smartwatch (Jet Black)","₹1,199.",https://www.amazon.in/Boult-8906133851606-Drift/dp/B0CQLZ7W1N/ref=sr_1_20?dib=eyJ2IjoiMSJ9.yG2TYCkbfiXs-junV2JZjUyQqlLAdu7mWA70JC8RcXjVBMPTZ7PRwUdvVw6hyTChPMNIpM45H3OAaBmvTcH7L8WgssHZ23zdxn0hr1T3NM9WtUbe0nOqD4b_lg28t9QuEGtW-5DQ00N_Zx7lInLQCHa8D-wS7fwK40FWfHXrYxvcpQK-4Z5bdCEWCee3ocsIJMIeIPzUXN9MMjvUC1V-7-SQEn3BDMyWtGS5lu6n2Gk.ZGk2RHmIkNozLgPZyDqQOQBkSITCv-S0T6pR8YhdNW0&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386189&sr=8-20&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41q3XfX8niL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)","₹1,199",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itm9aab07df7f268?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&spotlightTagId=default_BestsellerId_ajy%2Fbuh&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JA69PG4TF.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/e/e/p/-original-imah8mtwtmmxa47x.jpeg?q=70&crop=false
"Boult Dire Smartwatch: 1.38'' 2.5D Curved HD Display, BT Calling, 500 Nits Brightness, IP67, 250+ Watchfaces, 120+ Sports Modes, AI Voice Assistant, SpO2 Monitoring (Jet Black)","₹1,499.",https://www.amazon.in/Boult-Dire-Smartwatch-Brightness-Watchfaces/dp/B0DS26M972/ref=sr_1_21?dib=eyJ2IjoiMSJ9.yG2TYCkbfiXs-junV2JZjUyQqlLAdu7mWA70JC8RcXjVBMPTZ7PRwUdvVw6hyTChPMNIpM45H3OAaBmvTcH7L8WgssHZ23zdxn0hr1T3NM9WtUbe0nOqD4b_lg28t9QuEGtW-5DQ00N_Zx7lInLQCHa8D-wS7fwK40FWfHXrYxvcpQK-4Z5bdCEWCee3ocsIJMIeIPzUXN9MMjvUC1V-7-SQEn3BDMyWtGS5lu6n2Gk.ZGk2RHmIkNozLgPZyDqQOQBkSITCv-S0T6pR8YhdNW0&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386189&sr=8-21&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/415GZgxF8PL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Snow Leather Strap, Free Size)","₹1,099",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itme7b66e7e9ec39?pid=SMWGMH4JCHJHHEEU&lid=LSTSMWGMH4JCHJHHEEUHY4QIJ&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JCHJHHEEU.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/s/j/a/-original-imagz952pdgkgzsq.jpeg?q=70&crop=false
"Boult Trail Smartwatch 2.01"" 3D Curved HD Display, BT Calling 5.3, 600 Nits Brightness, IP68, 190+ Watchfaces, 120+ Sports Modes, AI Voice Assistant, SpO2 Monitoring (Rose Gold)","₹1,499.",https://www.amazon.in/Boult-Smartwatch-Brightness-Watchfaces-Monitoring/dp/B0DTYZ7F6D/ref=sr_1_34?dib=eyJ2IjoiMSJ9.yG2TYCkbfiXs-junV2JZjUyQqlLAdu7mWA70JC8RcXjVBMPTZ7PRwUdvVw6hyTChPMNIpM45H3OAaBmvTcH7L8WgssHZ23zdxn0hr1T3NM9WtUbe0nOqD4b_lg28t9QuEGtW-5DQ00N_Zx7lInLQCHa8D-wS7fwK40FWfHXrYxvcpQK-4Z5bdCEWCee3ocsIJMIeIPzUXN9MMjvUC1V-7-SQEn3BDMyWtGS5lu6n2Gk.ZGk2RHmIkNozLgPZyDqQOQBkSITCv-S0T6pR8YhdNW0&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386189&sr=8-34&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41TF-ewx1SL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Snow Leather Strap, Free Size)","₹1,099",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itme7b66e7e9ec39?pid=SMWGMH4JCHJHHEEU&lid=LSTSMWGMH4JCHJHHEEUHY4QIJ&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JCHJHHEEU.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/s/j/a/-original-imagz952pdgkgzsq.jpeg?q=70&crop=false
"Boult Mirage Smart Watch 1.39''HD Screen, Bluetooth Calling, IP67, Zinc Alloy Frame, 500 Nits Brightness, AI Voice Assistant, SpO2 Monitoring, 120+ Sports Mode (Amber Blue)","₹1,899.",https://www.amazon.in/Boult-Bluetooth-Brightness-Assistant-Monitoring/dp/B0DM5L9BFZ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.sy1Kd5xRKmooWsWTFBI8R73iMe3oUMAsfltpSthFuWx3_2WBP_AEPHbp0jNrwbJxHS8OFaOpHJ5kTM0QuBTox954P8_-Qc3xjPhdIwSvGXi-A3IVUF_Y74GTTQVWApz7sa2bc6pynz7IEHGse8SS9SRqXv04MFaibpVClXh8eWMDlrEG0edzxlVdaHVbqD4lO2WWLTnPbrFoySuhroEyizuXSd-OctViPgc4EtSQAQc.cScX-zx_Zw54gDXJvpqoyMgWMVw3wUSBevL5O1bcPMo&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386289&sr=8-36&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/51jTYi1RgsL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)","₹1,199",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itm9aab07df7f268?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&spotlightTagId=default_BestsellerId_ajy%2Fbuh&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JA69PG4TF.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/e/e/p/-original-imah8mtwtmmxa47x.jpeg?q=70&crop=false
"Boult Mirage Smart Watch 1.39''HD Screen, Bluetooth Calling, IP67, Zinc Alloy Frame, 500 Nits Brightness, AI Voice Assistant, SpO2 Monitoring, 120+ Sports Mode (Inox Steel)","₹1,799.",https://www.amazon.in/Boult-Bluetooth-Brightness-Assistant-Monitoring/dp/B0DM5S9ZW4/ref=sr_1_37?dib=eyJ2IjoiMSJ9.sy1Kd5xRKmooWsWTFBI8R73iMe3oUMAsfltpSthFuWx3_2WBP_AEPHbp0jNrwbJxHS8OFaOpHJ5kTM0QuBTox954P8_-Qc3xjPhdIwSvGXi-A3IVUF_Y74GTTQVWApz7sa2bc6pynz7IEHGse8SS9SRqXv04MFaibpVClXh8eWMDlrEG0edzxlVdaHVbqD4lO2WWLTnPbrFoySuhroEyizuXSd-OctViPgc4EtSQAQc.cScX-zx_Zw54gDXJvpqoyMgWMVw3wUSBevL5O1bcPMo&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386289&sr=8-37&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/51QBpwKS7BL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)","₹1,199",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itm9aab07df7f268?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&spotlightTagId=default_BestsellerId_ajy%2Fbuh&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JA69PG4TF.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/e/e/p/-original-imah8mtwtmmxa47x.jpeg?q=70&crop=false
"Boult Crown R Pro Smart Watch 1.43''HD AMOLED, Bluetooth Calling, Working Crown, Zinc Alloy Frame, 600 Nits Brightness, AI Voice Assistant, SpO2 Monitoring, 120+ Sports Mode (Pro Black)","₹1,999.",https://www.amazon.in/Boult-Crown-Pro-Brightness-Monitoring/dp/B0DM5HMVGB/ref=sr_1_45?dib=eyJ2IjoiMSJ9.sy1Kd5xRKmooWsWTFBI8R73iMe3oUMAsfltpSthFuWx3_2WBP_AEPHbp0jNrwbJxHS8OFaOpHJ5kTM0QuBTox954P8_-Qc3xjPhdIwSvGXi-A3IVUF_Y74GTTQVWApz7sa2bc6pynz7IEHGse8SS9SRqXv04MFaibpVClXh8eWMDlrEG0edzxlVdaHVbqD4lO2WWLTnPbrFoySuhroEyizuXSd-OctViPgc4EtSQAQc.cScX-zx_Zw54gDXJvpqoyMgWMVw3wUSBevL5O1bcPMo&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386289&sr=8-45&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41nK0DwX8VL._SX300_SY300_QL70_ML2_.jpg,"Boult CrownR Pro 1.43''HD AMOLED, BT Calling, Zinc Alloy Frame, IP67, SpO2 Tracking Smartwatch  (Jet Black Strap, Free Size)","₹2,199",https://www.flipkart.com/boult-crownr-pro-1-43-hd-amoled-bt-calling-zinc-alloy-frame-ip67-spo2-tracking-smartwatch/p/itm471c0855c0c44?pid=SMWGSVWZDVCRFH4C&lid=LSTSMWGSVWZDVCRFH4CFR3RV3&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_Ouym4PDHyhJXdweNrO5lcs1CaQusOdw8fRw95Dbs8XmY2rwzw7gkhlmYtXqIc41okEOherx1Ukl2Bb0nMVE8skKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/h/0/t/-original-imagxp8vawtgnhyf.jpeg?q=70&crop=false
"Boult Drift Pro Smartwatch 1.78'' AMOLED HD Screen, BT Calling 5.1, 800 Nits Brightness, IP67, 150+ Watchfaces, 120+ Sports Modes, AI Voice Assistant, SpO2 Monitoring (Blue)","₹1,599.",https://www.amazon.in/Boult-Drift-Pro-Smartwatch-Brightness/dp/B0C1ZNJ81S/ref=sr_1_48?dib=eyJ2IjoiMSJ9.sy1Kd5xRKmooWsWTFBI8R73iMe3oUMAsfltpSthFuWx3_2WBP_AEPHbp0jNrwbJxHS8OFaOpHJ5kTM0QuBTox954P8_-Qc3xjPhdIwSvGXi-A3IVUF_Y74GTTQVWApz7sa2bc6pynz7IEHGse8SS9SRqXv04MFaibpVClXh8eWMDlrEG0edzxlVdaHVbqD4lO2WWLTnPbrFoySuhroEyizuXSd-OctViPgc4EtSQAQc.cScX-zx_Zw54gDXJvpqoyMgWMVw3wUSBevL5O1bcPMo&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386289&sr=8-48&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41jPGvGT8KL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Snow Leather Strap, Free Size)","₹1,099",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itme7b66e7e9ec39?pid=SMWGMH4JCHJHHEEU&lid=LSTSMWGMH4JCHJHHEEUHY4QIJ&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JCHJHHEEU.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/s/j/a/-original-imagz952pdgkgzsq.jpeg?q=70&crop=false
"Boult Drift Pro Smartwatch 1.78'' AMOLED HD Screen, BT Calling 5.1, 800 Nits Brightness, IP67, 150+ Watchfaces, 120+ Sports Modes, AI Voice Assistant, SpO2 Monitoring (Blue)","₹1,599.",https://www.amazon.in/Boult-Drift-Pro-Smartwatch-Brightness/dp/B0C1ZNJ81S/ref=sr_1_54?dib=eyJ2IjoiMSJ9.BSm7GILmPUlWFZqpygzr8sWlO2-vuVqql-ztbOzPwiqtKyXpjddFoin8w302Gfgrz3xnTZrgpLzUtjrrNYOPRLrnkbOg0bv9XmnVPv-NzcqHoy1S-R8LJsRuKh8Oerhbfotd7TiwE7YXfnMtK1zHiocQUSVpG_YMIFdGhy8DodYZ-GIdrxadc8wQ2vAoSvfZ6vaPZeQLEnunmZXe2zA3eItxxYC3CV06Rh9vIJIwGg8.W0Ef-nfi7E2QxPhHTLQ4hutEj93tSp1n5eq3chNCJWQ&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386473&sr=8-54&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41jPGvGT8KL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Snow Leather Strap, Free Size)","₹1,099",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itme7b66e7e9ec39?pid=SMWGMH4JCHJHHEEU&lid=LSTSMWGMH4JCHJHHEEUHY4QIJ&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JCHJHHEEU.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/s/j/a/-original-imagz952pdgkgzsq.jpeg?q=70&crop=false
"Boult Mirage Smart Watch 1.39''HD Screen, Bluetooth Calling, IP67, Zinc Alloy Frame, 500 Nits Brightness, AI Voice Assistant, SpO2 Monitoring, 120+ Sports Mode (Inox Steel)","₹1,799.",https://www.amazon.in/Boult-Bluetooth-Brightness-Assistant-Monitoring/dp/B0DM5S9ZW4/ref=sr_1_58?dib=eyJ2IjoiMSJ9.BSm7GILmPUlWFZqpygzr8sWlO2-vuVqql-ztbOzPwiqtKyXpjddFoin8w302Gfgrz3xnTZrgpLzUtjrrNYOPRLrnkbOg0bv9XmnVPv-NzcqHoy1S-R8LJsRuKh8Oerhbfotd7TiwE7YXfnMtK1zHiocQUSVpG_YMIFdGhy8DodYZ-GIdrxadc8wQ2vAoSvfZ6vaPZeQLEnunmZXe2zA3eItxxYC3CV06Rh9vIJIwGg8.W0Ef-nfi7E2QxPhHTLQ4hutEj93tSp1n5eq3chNCJWQ&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386473&sr=8-58&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/51QBpwKS7BL._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Jet Black Strap, Free Size)","₹1,199",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itm9aab07df7f268?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&spotlightTagId=default_BestsellerId_ajy%2Fbuh&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JA69PG4TF.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/e/e/p/-original-imah8mtwtmmxa47x.jpeg?q=70&crop=false
"Noise Vortex Plus 1.46 AMOLED Display, AoD, BT Calling, Sleek Metal Finish, 7 Days Battery Life, All New OS with 100+ Watch Faces & Health Suite (Black)","₹1,999.",https://www.amazon.in/Noise-Launched-Display-Calling-Battery/dp/B0CG1Y3336/ref=sr_1_74?dib=eyJ2IjoiMSJ9.3gwk4I_sCX5pOVvmm6nBml6IhtfxwPm8iY3-e7KkfgBgSfwDT5oi5IXvijmmUlsatlxln4jV-nNhrFS7ukD4JLEAMbV0iEqeEzWpRqh7xp8ETzLw2TE8o24z1AOO_DC-S8tp8pTYSMpnd-MVmwDcSxa1tg1Xhu66u2L_JcmwIqU8N7Kz9UljwRrGTUi6M_xmqb5NLvQq3OXTV2_bWIgnYApuVWBEJTo3oIvuuAefg0w.lPBrg2YxueR0W4qWB9sqvoeazEk1GfIjGPnMxck0nQQ&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386604&sr=8-74&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41mDUs4Xz3L._SX300_SY300_QL70_ML2_.jpg,"Noise Vortex Plus, 1.46'' AMOLED Display, BT Calling, Sleek Metal Finish Smartwatch  (Jet Black Strap, Regular)","₹1,999",https://www.flipkart.com/noise-vortex-plus-1-46-amoled-display-bt-calling-sleek-metal-finish-smartwatch/p/itmcd99ecd6c3260?pid=SMWH889N6PDHQGDF&lid=LSTSMWH889N6PDHQGDFRO6R2T&marketplace=FLIPKART&q=fastrack+smartwatches&store=ajy%2Fbuh&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_udDkUuPmfA5o28fwrj90SpVj1SM7zP-42SCOwfh_nHejEIsLeo9-KbfFfGlxpKJmsO5c-dxGtlXJLXl1PV1RmonfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=ugxkddcdow0000001744461107695&qH=5ee8669593272364,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/d/d/6/38-5-noise-23-android-ios-bmjncj-enterprise-yes-original-imah2fkhfe4jgcvr.jpeg?q=70&crop=false
"Boult Drift Pro Smartwatch 1.78'' AMOLED HD Screen, BT Calling 5.1, 800 Nits Brightness, IP67, 150+ Watchfaces, 120+ Sports Modes, AI Voice Assistant, SpO2 Monitoring (Cream)","₹1,599.",https://www.amazon.in/Boult-Drift-Pro-Smartwatch-Brightness/dp/B0C1ZNWB1L/ref=sr_1_77?dib=eyJ2IjoiMSJ9.3gwk4I_sCX5pOVvmm6nBml6IhtfxwPm8iY3-e7KkfgBgSfwDT5oi5IXvijmmUlsatlxln4jV-nNhrFS7ukD4JLEAMbV0iEqeEzWpRqh7xp8ETzLw2TE8o24z1AOO_DC-S8tp8pTYSMpnd-MVmwDcSxa1tg1Xhu66u2L_JcmwIqU8N7Kz9UljwRrGTUi6M_xmqb5NLvQq3OXTV2_bWIgnYApuVWBEJTo3oIvuuAefg0w.lPBrg2YxueR0W4qWB9sqvoeazEk1GfIjGPnMxck0nQQ&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386604&sr=8-77&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/41BJcgBNl2L._SX300_SY300_QL70_ML2_.jpg,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500 Nits Brightness, 150+ Watchfaces, SpO2 Smartwatch  (Snow Leather Strap, Free Size)","₹1,099",https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500-nits-brightness-150-watchfaces-spo2-smartwatch/p/itme7b66e7e9ec39?pid=SMWGMH4JCHJHHEEU&lid=LSTSMWGMH4JCHJHHEEUHY4QIJ&marketplace=FLIPKART&q=boult+smartwatches&store=ajy%2Fbuh&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4369ed2e-e735-46e2-a022-9d98c189b6ca.SMWGMH4JCHJHHEEU.SEARCH&ppt=None&ppn=None&ssid=9v2kfg0npc0000001744461364589&qH=b4f68f830feeb2e3,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/s/j/a/-original-imagz952pdgkgzsq.jpeg?q=70&crop=false
"NoiseFit Halo 1.43"" AMOLED Display, Bluetooth Calling Round Dial Smart Watch, Premium Metallic Build, Always on Display, Smart Gesture Control, 100 Sports Modes (Vintage Brown)","₹2,999.",https://www.amazon.in/NoiseFit-Display-Bluetooth-Calling-Metallic/dp/B0BN1ZG1QZ/ref=sr_1_79?dib=eyJ2IjoiMSJ9.3gwk4I_sCX5pOVvmm6nBml6IhtfxwPm8iY3-e7KkfgBgSfwDT5oi5IXvijmmUlsatlxln4jV-nNhrFS7ukD4JLEAMbV0iEqeEzWpRqh7xp8ETzLw2TE8o24z1AOO_DC-S8tp8pTYSMpnd-MVmwDcSxa1tg1Xhu66u2L_JcmwIqU8N7Kz9UljwRrGTUi6M_xmqb5NLvQq3OXTV2_bWIgnYApuVWBEJTo3oIvuuAefg0w.lPBrg2YxueR0W4qWB9sqvoeazEk1GfIjGPnMxck0nQQ&dib_tag=se&keywords=boult+fastrack+smartwatch&nsdOptOutParam=true&qid=1744386604&sr=8-79&xpid=mRycgeE0S08ug,https://m.media-amazon.com/images/I/418VOtv59lL._SX300_SY300_QL70_ML2_.jpg,"Noise Twist Go 1.39'' Display, Bluetooth Calling, Metallic Finish, 100 Sports Modes Smartwatch  (Rose Pink Strap, Regular)","₹1,399",https://www.flipkart.com/noise-twist-go-1-39-display-bluetooth-calling-metallic-finish-100-sports-modes-smartwatch/p/itm181ec812236fc?pid=SMWH889PBS7E5RPA&lid=LSTSMWH889PBS7E5RPAJVWXC5&marketplace=FLIPKART&q=fastrack+smartwatches&store=ajy%2Fbuh&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_udDkUuPmfA5o28fwrj90SpVj1SM7zP-42SCOwfh_nHcp1jhRaW3at8540ICx0PGveAuS20ERwd4ybLK6Qai9sU4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=ugxkddcdow0000001744461107695&qH=5ee8669593272364,https://rukminim2.flixcart.com/image/416/416/xif0q/smartwatch/q/t/b/35-306-wrb-sw-twistgo-std-gld-pnk-android-ios-noise-yes-original-imah889pdgvzc2my.jpeg?q=70&crop=false
